ID,samplegroup,SurveyLanguage,Q1,Q2r1,Q2r2,Q2r3,Q2r4,Q2r5,Q2r6,Q1_Q2,Q3,Q4HaveSum,Q4OwnSum,Q4BorrowSum,DevicesOwnsLessHH,DevicesTotalLessHH,Q4_1tot,Q4_2tot,Q4_3tot,Q4_4tot,Q4r1c1,Q4r1c2,Q4r2c1,Q4r2c2,Q4r3c1,Q4r3c2,Q4r4c1,Q4r4c2,noanswerQ4_r5,Q5Ar1,Q5Ar2,Q5Ar3,Q5Ar4,Q5Ar5,Q5Ar6,Q5Ar7,Q5Ar10,Q5Ar11,Q5Ar12,Q5ASum,Q5Acount,Q5Ar4oe,Q5Ar5oe,Q5Br1c1,Q5Br2c1,Q5Br3c1,Q5Br4c1,Q5Br5c1,q5bSum,Q5B_annual,AnnualIncomeInternetPerct,Q5BBr1c1,Q5BBr2c1,Q5BBr3c1,Q5BBr4c1,Q5BBr5c1,Q5Cr1,Q5Cr2,Q5Cr3,Q5Cr4,Q5Cr5,Q6,Q7,Q8,Q9,q9r5oe,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q10r9,Q10r10,Q10r11,Q10r12,Q10r13,Q11r1,Q11r3,Q11r5,Q11r7,Q11r9,Q12,Q13r1,Q13r2,Q13r3,Q13r4,Q13r5,Q13r6,Q13r7,Q13r8,Q13r9,Q13r10,Q13r11,q13r9oe,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r7,Q14r8,Q14r9,Q14r10,q14r8oe,Q15ar1,Q15ar2,Q15ar3,Q15ar4,Q15ar5,Q15ar6,Q15ar7,Q15ar8,Q15ar9,Q15ar10,Q15ar11,Q15ar12,Q15ar13,Q15ar14,Q15ar15,Q15ar16,Q15ar17,Q15ar18,Q15ar19,Q15ar20,Q15sum,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q17r17,Q18,Q19r1,Q19r2,Q19r3,Q19r4,Q19r5,Q19r6,Q19r7,Q19r8,Q19r9,Q19r10,Q19r11,q19r11oe,Q19count,TrainingInterest,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r8,Q21r9,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r7,Q23,Q24,Q25,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q26r9,Q26r10,Q26r11,Q26r12,q26r10oe,HHSIZE,ADULTHH,Child4to17HH,KIDS,Q27r1c1,Q27r2c1,Q27r3c1,Q27br1c1,Q27br2c1,Q27br3c1,Q28r1c1,Q28r2c1,Q28r3c1,Q28r4c1,Q28r5c1,Q28r6c1,Q28br1c1,Q28br1c2,Q28br1c3,Q28br1c4,Q28br2c1,Q28br2c2,Q28br2c3,Q28br2c4,Q28br3c1,Q28br3c2,Q28br3c3,Q28br3c4,Q28br4c1,Q28br4c2,Q28br4c3,Q28br4c4,Q28br5c1,Q28br5c2,Q28br5c3,Q28br5c4,Q28br6c1,Q28br6c2,Q28br6c3,Q28br6c4,SPSOnly,OtherOnly,SPS_Other,SPSkids,Q29r1,noanswerQ29_r2,Age_range3,Age_range4,Age_range7,Age_rangeGen,Age_range15,Age_range7v2,Q30r1,Q30r2,Q30r3,Q30r4,Q30r5,Q30r6,Q30r4oe,Q31,Q31_avg,INCOME,FPL135,FPL150,FPL200,FPL400,FPL500,FPL600,FPL700,FPL800,Q32,Ethnicitycnt,BIPOC,Ethnicity,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r7,Q33r8,Q33r9,Q33r7oe,Q34r1,Q34r2,Q34r3,Q34r4,Q34r5,Q34r6,Q34r7,Q34r8,q34r6oe,Q35,Q35r3oe,Q35A,Q36r1,Q36r2,Q36r3,Q36r4,Q36r5,Q36r6,Q36r7,Q36r8,Q36r9,Q36r10,Q36r8oe,Q37,Q38,Q38r10oe,Q39,Education,Q40,Q41,ZIPCode,Tract,CD,RSEindex,Segment,basicskills,setupskills,securityskills,collabskills,fullskills,q15summarygroups,DigitalOpportunityScore,Device,Access,Skills,WEIGHT_HH,WEIGHT_INDIV
161524,1,1,1,0,1,0,0,0,0,1,2,5,5,0,0,0,3,1,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,,,40,,,,,40,480,2.042553191,0,0,0,0,0,2,,,,,2,1,4,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,,,0,2,1,1,4,1,5,1,4,2,3,4,1,1,0,0,1,0,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,0,3,4,6,4,11,6,0,1,0,0,0,0,,2,23500,1,0,0,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,0,0,1,0,0,0,,0,,2,1,,2,4,5,,98199,5700,6,4,8,1,1,1,1,1,1,1,0,1,0,1.295906335,0.853091714
161678,1,1,1,1,0,0,0,0,0,1,2,12,8,4,0,0,1,4,4,3,1,0,1,3,4,0,2,1,,0,1,0,0,0,0,0,0,0,0,2,1,,,,80,,,,80,960,0.384,0,0,0,0,0,,1,,,,1,3,3,5,Treat internet/cable tv separately (remove bundling hurdles),1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,,0,2,1,1,5,1,5,1,4,3,4,5,1,1,0,1,1,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,3,2,1,1,1,2,0,0,0,0,,,,1,,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,0,0,0,,0,0,0,,1,0,0,1,51,,2,2,4,3,7,4,0,1,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98117,1600,5,5,8,1,1,1,1,1,3,0,0,0,0,0.426989094,0.777970504
161762,1,1,1,0,1,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,,0,0,0,1,0,0,1,0,0,0,3,2,AT&T,,,,,0,,0,,,0,0,0,1,0,,,,1,,2,7,2,4,,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,1,,,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,,8,2,1,1,3,3,2,1,1,3,1,1,1,2,1,2,2,1,2,3,2,3,3,1,1,3,1,1,1,1,,,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,60,,3,3,5,4,9,5,1,0,0,0,0,0,,1,20000,1,1,1,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,2,,3,0,0,0,0,0,0,0,1,1,0,Disabled,2,1,,2,4,5,,98126,11500,1,3,4,2,2,2,2,2,1,2,1,1,1,0.565131417,0.058635187
161932,3,4,1,1,0,0,0,0,0,1,1,5,3,2,0,0,0,2,0,3,0,0,0,2,0,0,3,0,,0,1,0,1,0,0,0,0,0,0,1,2,T-Mobile,,,0,,0,,0,,,0,1,0,1,0,,2,,2,,4,7,1,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,,12,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,N/A,11,1,1,4,2,5,1,3,1,1,2,2,1,1,1,1,1,0,0,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,,3,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,1,,0,0,1,,0,0,1,,0,1,0,,0,0,1,,0,1,0,1,55,,3,3,4,3,8,5,0,1,0,0,0,0,,1,20000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,,,0,0,0,0,0,0,0,0,,1,,2,7,,3,,8,,98126,10702,1,1,4,2,2,2,2,2,2,2,0,2,1,0.011857495,0.375945825
162088,1,1,1,1,1,0,0,0,0,1,2,8,6,2,0,0,0,4,2,2,0,0,2,2,2,0,2,0,,1,0,0,1,0,0,0,0,0,0,1,2,T-Mobile and AT&T,,65,,,100,,165,1980,1.76,0,0,0,0,0,2,,,1,,1,4,5,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,2,2,2,3,3,3,,,0,2,1,1,5,1,5,1,5,2,4,1,1,1,0,0,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,Virtual meeting on teams or zoom,2,2,,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,32,,1,1,2,2,3,2,1,0,0,0,0,0,,11,112500,5,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98107,4800,6,5,5,1,1,1,1,1,3,0,0,0,0,1.494975505,3.009600974
162089,2,1,1,0,0,0,0,1,0,2,2,8,8,0,0,0,1,1,2,4,1,0,1,0,2,0,4,0,,0,1,0,0,0,0,0,0,0,0,2,1,,,,226,,,,226,2712,5.37029703,0,0,0,0,0,,1,,,,1,4,4,2,,1,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,3,,,0,2,2,1,2,1,5,2,4,2,3,1,1,1,1,1,1,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,,3,3,,2,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,28,,1,1,1,2,2,2,0,1,0,0,0,0,,5,50500,3,0,0,0,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,2,,2,1,0,0,0,0,0,0,0,,0,,2,7,,2,4,5,,98118,11700,2,1,5,1,1,1,1,1,2,1,0,1,0,1.371091002,3.530180097
162693,2,1,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,2,1,,,105,,,,,105,1260,6.3,0,0,0,0,0,1,,,,,1,7,4,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,,7,1,1,2,1,3,1,1,1,3,3,1,1,3,3,1,2,1,2,3,3,3,3,3,3,3,3,2,3,3,3,,0,2,1,3,2,4,2,2,1,1,1,1,1,1,1,0,1,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,55,,3,3,4,3,8,5,1,0,0,0,0,0,,1,20000,1,1,1,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,1,,,0,0,0,0,0,0,0,1,1,0,Disabled,2,1,,2,4,5,,98101,8102,7,1,3,2,2,2,2,2,1,2,1,1,1,1.860082987,0.930956387
162720,3,1,1,1,0,0,0,0,0,1,2,9,8,1,0,0,0,1,4,4,0,0,0,1,4,0,4,0,,1,0,0,0,0,0,0,0,0,0,2,1,,,70,,,,,70,840,0.48,0,0,0,0,0,2,,,,,3,7,1,4,,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,,15,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,,0,2,2,1,4,2,4,2,5,3,3,3,1,1,0,1,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,,4,2,2,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,0,,0,0,0,,0,0,0,,1,0,0,1,37,,2,2,2,2,4,3,1,0,1,0,0,0,,13,175000,6,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,1,0,0,0,0,0,,0,,2,1,,2,5,7,,98125,1100,5,3,7,1,1,1,1,1,3,1,0,1,0,0.478034196,0.608843596
162741,1,1,1,0,1,0,0,0,0,1,2,5,4,1,0,0,0,2,2,1,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,Xfinity Mobile,,50,,,33,,83,996,0.724363636,0,0,0,0,0,2,,,4,,1,3,4,2,,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,2,3,2,2,3,,,0,2,1,1,5,1,5,2,5,2,3,5,1,1,0,0,1,0,0,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,,1,1,,2,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,1,1,1,1,2,2,1,0,0,0,0,0,,12,137500,5,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,2,,3,1,0,0,0,0,0,0,0,,0,,2,10,Dutch,2,5,7,,98112,7600,3,3,8,1,1,1,1,1,2,0,0,0,0,1.61656499,3.688254151
162904,3,1,1,0,1,0,0,0,0,1,2,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,2,1,,,,230,,,,230,2760,4.6,0,0,0,0,0,,2,,,,2,1,4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,,12,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,,0,2,2,1,2,3,2,2,1,1,1,1,1,1,1,0,1,0,0,3,4,2,0,0,0,0,1,0,1,1,0,0,0,0,,2,2,,2,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,63,,3,3,5,4,9,5,1,0,0,0,0,0,,6,60000,3,0,0,0,1,1,1,1,1,2,1,2,2,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,1,1,,2,4,5,,,,1,,3,1,1,1,1,1,2,1,0,1,0,0.700571574,1.07183435
163056,1,1,1,0,1,0,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,0,1,0,1,0,0,0,0,0,0,1,2,T-Mobile,,,206,,0,,206,2472,,0,0,0,1,0,,1,,2,,1,1,4,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,,0,2,1,5,1,5,5,5,1,1,1,1,1,1,1,0,1,0,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,88,,3,4,7,5,14,7,0,1,0,0,0,0,,16,,,,,,,,,,,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,0,0,1,0,0,0,,0,,2,1,,2,,8,,98115,3800,4,5,4,2,2,2,2,2,1,2,0,1,2,0.01,0.01
163063,1,1,1,0,1,0,0,0,0,1,2,14,12,2,0,0,2,5,3,4,2,0,3,2,3,0,4,0,,1,0,0,0,0,0,0,0,0,0,2,1,,,65,,,,,65,780,0.312,0,0,0,0,0,2,,,,,1,4,5,2,,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,2,3,3,3,,0,2,1,1,5,1,5,1,5,5,5,5,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,,4,4,,2,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,50,,2,2,4,3,7,4,1,0,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,5,7,,98116,9802,1,4,8,1,1,1,1,1,3,0,0,0,0,1.653595481,0.916118962
163187,1,1,1,0,1,0,0,0,0,1,2,8,4,4,0,0,1,2,2,3,1,0,0,2,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,2,AT&T,,80,,,182,,262,3144,1.2576,0,0,0,0,0,2,,,1,,1,5,5,6,,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,4,3,3,3,3,,,0,2,1,1,5,1,5,1,5,5,5,5,0,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,2,2,,2,0,2,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,2,2,2,2,4,3,0,1,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98126,11500,1,3,7,1,1,1,1,1,1,0,0,0,0,1.377292248,0.487031094
163196,1,1,1,0,1,0,0,0,0,1,2,6,6,0,0,0,1,2,1,2,1,0,2,0,1,0,2,0,,0,1,0,0,0,0,0,0,0,0,2,1,,,,53,,,,53,636,0.565333333,0,0,0,0,0,,2,,,,2,1,3,1,,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,2,3,3,2,3,3,3,,0,2,2,1,3,1,5,1,5,5,3,3,1,1,1,1,1,0,0,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,,2,2,,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,35,,2,2,2,2,4,3,1,0,0,0,0,0,,11,112500,5,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,2,,2,1,0,0,0,0,0,0,0,,0,,3,1,,2,3,3,,98103,1800,5,3,7,1,1,1,1,1,3,1,0,1,0,1.368020162,0.553626206
163269,4,1,1,0,1,0,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,2,1,,,,70,,,,70,840,3.574468085,0,0,0,0,0,,2,,,,2,4,5,2,,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,2,2,2,2,2,Critical Thinking,0,2,1,1,1,1,1,1,1,1,3,1,0,1,1,0,1,0,0,3,3,2,0,0,0,1,1,1,0,0,0,0,0,0,,1,1,,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,24,,1,1,1,1,1,1,0,1,1,0,0,0,,2,23500,1,0,0,1,1,1,1,1,1,2,1,2,4,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,,,0,1,0,0,0,0,0,0,,0,,1,1,,2,4,6,2,,,1,,4,1,1,1,1,1,4,0,0,0,0,2.572545138,4.419203723
163400,1,1,1,0,1,0,0,0,0,1,2,5,3,2,0,0,0,2,1,2,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,Straight Talk,,,60,,38,,98,1176,0.855272727,0,0,0,0,0,,2,,1,,3,7,1,1,,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,13,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,3,3,3,2,2,2,2,3,1,,,1,1,1,2,2,2,4,2,3,4,4,3,0,1,1,0,1,0,0,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,,1,1,,2,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,2,2,3,3,6,4,0,1,0,0,0,0,,12,137500,5,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,2,,5,1,0,0,0,0,0,0,0,,0,,2,1,,2,5,7,,98122,7405,3,1,4,1,2,2,2,2,3,1,0,1,1,2.005986118,0.973586805
163504,2,4,1,1,0,0,0,0,0,1,2,7,4,3,0,0,0,3,0,4,0,0,0,3,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,2,unspecified,,,10,,140,,150,1800,5.625,0,0,0,0,0,,4,,4,,2,1,4,1,,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,16,2,1,1,1,1,1,1,1,3,3,1,3,2,3,2,2,1,2,2,3,3,2,2,1,1,1,2,1,1,,,5,1,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,0,0,3,4,2,1,1,0,1,1,0,0,0,0,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,1,1,1,1,1,1,1,0,0,0,0,0,,3,32000,2,0,0,0,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,,,0,1,0,0,0,0,0,0,,0,,1,7,,2,1,1,,98118,11001,2,1,4,2,2,2,2,2,4,2,1,1,1,1.697014934,4.012552391
163750,4,1,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,,,,140,,,,140,1680,5.25,0,0,0,0,0,,1,,,,1,7,5,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,2,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,,3,3,3,2,3,3,1,3,3,3,3,3,3,3,1,3,2,2,3,3,3,3,1,3,2,4,,1,1,1,2,2,2,2,3,1,1,3,1,1,1,1,0,1,0,0,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,0,3,3,5,4,9,5,1,0,0,0,0,0,,3,32000,2,0,0,0,1,1,1,1,1,2,1,2,4,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,2,,2,1,0,0,0,0,0,0,0,,0,,2,1,,2,2,2,,,,2,,3,2,2,2,2,2,1,2,1,0,2,1.697014934,0.224704498
